epoch,quote,bid,ask,recv_ts
1783267049,14720.478,14720.405,14720.552,1783267049.117
1783267050,14720.461,14720.387,14720.534,1783267050.148
1783267051,14720.444,14720.37,14720.517,1783267051.121
1783267052,14720.423,14720.35,14720.497,1783267052.152
1783267053,14720.421,14720.348,14720.495,1783267053.123
1783267054,14720.417,14720.343,14720.49,1783267054.134
1783267055,14720.411,14720.338,14720.485,1783267055.114
1783267056,14720.389,14720.316,14720.463,1783267056.133
1783267057,14720.372,14720.298,14720.445,1783267057.110
1783267058,14720.358,14720.284,14720.432,1783267058.207
1783267059,14720.339,14720.266,14720.413,1783267059.120
1783267060,14720.338,14720.264,14720.411,1783267060.163
1783267061,14720.327,14720.254,14720.401,1783267061.129
1783267062,14720.325,14720.251,14720.398,1783267062.203
1783267063,14720.315,14720.241,14720.389,1783267063.104
1783267064,14720.301,14720.227,14720.375,1783267064.135
1783267065,14720.278,14720.204,14720.352,1783267065.123
1783267066,14720.26,14720.187,14720.334,1783267066.134
1783267067,14720.25,14720.176,14720.324,1783267067.163
1783267068,14720.23,14720.157,14720.304,1783267068.139
1783267069,14720.214,14720.14,14720.288,1783267069.108
1783267070,14720.21,14720.137,14720.284,1783267070.146
1783267071,14720.189,14720.116,14720.263,1783267071.111
1783267072,14720.164,14720.091,14720.238,1783267072.136
1783267073,14720.153,14720.08,14720.227,1783267073.115
1783267074,14720.12,14720.047,14720.194,1783267074.139
1783267075,14720.104,14720.03,14720.177,1783267075.115
1783267076,14720.089,14720.016,14720.163,1783267076.144
1783267077,14720.077,14720.003,14720.15,1783267077.117
1783267078,14720.049,14719.975,14720.123,1783267078.152
1783267079,14720.03,14719.957,14720.104,1783267079.113
1783267080,14720.001,14719.927,14720.074,1783267080.139
1783267081,14719.999,14719.926,14720.073,1783267081.123
1783267082,14719.973,14719.899,14720.046,1783267082.170
1783267083,14719.958,14719.884,14720.032,1783267083.299
1783267084,14719.938,14719.864,14720.011,1783267084.155
1783267085,14719.938,14719.864,14720.011,1783267085.145
1783267086,14719.912,14719.838,14719.985,1783267086.157
1783267087,14719.89,14719.816,14719.964,1783267087.124
1783267088,14719.851,14719.777,14719.924,1783267088.133
1783267089,14719.835,14719.761,14719.908,1783267089.110
1783267090,14719.827,14719.754,14719.901,1783267090.171
1783267091,14719.798,14719.725,14719.872,1783267091.116
1783267092,14719.789,14719.715,14719.863,1783267092.164
1783267093,14719.783,14719.71,14719.857,1783267093.126
1783267094,14719.769,14719.695,14719.842,1783267094.149
1783267095,14719.746,14719.672,14719.82,1783267095.123
1783267096,14719.734,14719.66,14719.807,1783267096.158
1783267097,14719.695,14719.621,14719.768,1783267097.117
1783267098,14719.679,14719.606,14719.753,1783267098.164
1783267099,14719.65,14719.577,14719.724,1783267099.118
1783267100,14719.624,14719.55,14719.697,1783267100.147
1783267101,14719.613,14719.54,14719.687,1783267101.121
1783267102,14719.609,14719.536,14719.683,1783267102.138
1783267103,14719.585,14719.512,14719.659,1783267103.114
1783267104,14719.573,14719.5,14719.647,1783267104.145
1783267105,14719.545,14719.472,14719.619,1783267105.111
1783267106,14719.528,14719.455,14719.602,1783267106.131
1783267107,14719.521,14719.448,14719.595,1783267107.117
1783267108,14719.503,14719.429,14719.577,1783267108.147
1783267109,14719.496,14719.423,14719.57,1783267109.123
1783267110,14719.469,14719.396,14719.543,1783267110.140
1783267111,14719.444,14719.371,14719.518,1783267111.113
1783267112,14719.439,14719.366,14719.513,1783267112.134
1783267113,14719.425,14719.351,14719.499,1783267113.124
1783267114,14719.417,14719.343,14719.491,1783267114.137
1783267115,14719.391,14719.317,14719.465,1783267115.121
1783267116,14719.384,14719.31,14719.457,1783267116.161
1783267117,14719.369,14719.295,14719.442,1783267117.138
1783267118,14719.349,14719.276,14719.423,1783267118.204
1783267119,14719.325,14719.252,14719.399,1783267119.119
1783267120,14719.318,14719.244,14719.391,1783267120.145
1783267121,14719.294,14719.221,14719.368,1783267121.112
1783267122,14719.285,14719.211,14719.358,1783267122.148
1783267123,14719.271,14719.197,14719.344,1783267123.122
1783267124,14719.263,14719.189,14719.337,1783267124.151
1783267125,14719.235,14719.161,14719.308,1783267125.116
1783267126,14719.226,14719.152,14719.299,1783267126.257
1783267127,14719.214,14719.141,14719.288,1783267127.115
1783267128,14719.212,14719.139,14719.286,1783267128.154
1783267129,14719.199,14719.126,14719.273,1783267129.116
1783267130,14719.181,14719.108,14719.255,1783267130.160
1783267131,14719.17,14719.097,14719.244,1783267131.125
1783267132,14719.161,14719.088,14719.235,1783267132.159
1783267133,14719.149,14719.076,14719.223,1783267133.113
1783267134,14719.134,14719.06,14719.207,1783267134.142
1783267135,14719.107,14719.034,14719.181,1783267135.124
1783267136,14719.097,14719.023,14719.17,1783267136.163
1783267137,14719.076,14719.002,14719.149,1783267137.124
1783267138,14719.066,14718.992,14719.14,1783267138.149
1783267139,14719.066,14718.992,14719.139,1783267139.163
1783267140,14719.058,14718.984,14719.131,1783267140.157
1783267141,14719.018,14718.945,14719.092,1783267141.127
1783267142,14718.988,14718.915,14719.062,1783267142.321
1783267143,14718.973,14718.899,14719.046,1783267143.127
1783267144,14718.964,14718.891,14719.038,1783267144.174
1783267145,14718.944,14718.871,14719.018,1783267145.121
1783267146,14718.938,14718.865,14719.012,1783267146.136
1783267147,14718.928,14718.854,14719.001,1783267147.113
1783267148,14718.893,14718.819,14718.966,1783267148.204
1783267149,14718.892,14718.818,14718.966,1783267149.115
1783267150,14718.862,14718.789,14718.936,1783267150.142
1783267151,14718.829,14718.755,14718.902,1783267151.120
1783267152,14718.81,14718.737,14718.884,1783267152.139
1783267153,14718.794,14718.721,14718.868,1783267153.129
1783267154,14718.778,14718.704,14718.851,1783267154.150
1783267155,14718.763,14718.689,14718.837,1783267155.134
1783267156,14718.753,14718.68,14718.827,1783267156.145
1783267157,14718.747,14718.673,14718.82,1783267157.132
1783267158,14718.724,14718.65,14718.797,1783267158.143
1783267159,14718.719,14718.646,14718.793,1783267159.125
1783267160,14718.717,14718.643,14718.79,1783267160.153
1783267161,14718.696,14718.623,14718.77,1783267161.129
1783267162,14718.673,14718.599,14718.747,1783267162.140
1783267163,14718.67,14718.596,14718.744,1783267163.131
1783267164,14718.665,14718.592,14718.739,1783267164.152
1783267165,14718.655,14718.581,14718.729,1783267165.119
1783267166,14718.637,14718.563,14718.71,1783267166.150
1783267167,14718.603,14718.53,14718.677,1783267167.119
1783267168,14718.583,14718.509,14718.656,1783267168.156
1783267169,14718.583,14718.509,14718.656,1783267169.125
1783267170,14718.559,14718.486,14718.633,1783267170.146
1783267171,14718.558,14718.484,14718.631,1783267171.115
1783267172,14718.526,14718.452,14718.6,1783267172.141
1783267173,14718.521,14718.447,14718.594,1783267173.124
1783267174,14718.49,14718.416,14718.563,1783267174.139
1783267175,14718.487,14718.413,14718.56,1783267175.124
1783267176,14718.461,14718.387,14718.534,1783267176.146
1783267177,14718.455,14718.381,14718.529,1783267177.125
1783267178,14718.447,14718.373,14718.52,1783267178.204
1783267179,14718.444,14718.371,14718.518,1783267179.119
1783267180,14718.439,14718.365,14718.512,1783267180.143
1783267181,14718.398,14718.324,14718.471,1783267181.116
1783267182,14718.398,14718.324,14718.471,1783267182.150
1783267183,14718.394,14718.321,14718.468,1783267183.110
1783267184,14718.38,14718.306,14718.453,1783267184.142
1783267185,14718.358,14718.284,14718.431,1783267185.125
1783267186,14718.338,14718.264,14718.411,1783267186.147
1783267187,14718.321,14718.248,14718.395,1783267187.131
1783267188,14718.295,14718.222,14718.369,1783267188.141
