epoch,quote,bid,ask,recv_ts
1783266903,2803.729,2803.71,2803.749,1783266903.166
1783266904,2803.736,2803.717,2803.756,1783266904.276
1783266905,2803.75,2803.73,2803.769,1783266905.127
1783266906,2803.754,2803.735,2803.774,1783266906.151
1783266907,2803.763,2803.744,2803.783,1783266907.124
1783266908,2803.772,2803.752,2803.791,1783266908.202
1783266909,2803.78,2803.76,2803.799,1783266909.114
1783266910,2803.793,2803.773,2803.812,1783266910.136
1783266911,2803.806,2803.786,2803.826,1783266911.123
1783266912,2803.808,2803.788,2803.827,1783266912.143
1783266913,2803.814,2803.794,2803.833,1783266913.126
1783266914,2803.819,2803.799,2803.838,1783266914.140
1783266915,2803.827,2803.807,2803.846,1783266915.132
1783266916,2803.833,2803.814,2803.853,1783266916.303
1783266917,2803.841,2803.822,2803.861,1783266917.116
1783266918,2803.856,2803.836,2803.875,1783266918.139
1783266919,2803.857,2803.837,2803.877,1783266919.119
1783266920,2803.858,2803.838,2803.877,1783266920.136
1783266921,2803.859,2803.839,2803.878,1783266921.121
1783266922,2803.868,2803.848,2803.887,1783266922.139
1783266923,2803.878,2803.858,2803.898,1783266923.114
1783266924,2803.885,2803.865,2803.905,1783266924.134
1783266925,2803.891,2803.872,2803.911,1783266925.144
1783266926,2803.893,2803.874,2803.913,1783266926.134
1783266927,2803.897,2803.877,2803.916,1783266927.120
1783266928,2803.906,2803.887,2803.926,1783266928.149
1783266929,2803.908,2803.889,2803.928,1783266929.125
1783266930,2803.91,2803.891,2803.93,1783266930.156
1783266931,2803.919,2803.9,2803.939,1783266931.112
1783266932,2803.928,2803.908,2803.948,1783266932.135
1783266933,2803.937,2803.917,2803.956,1783266933.123
1783266934,2803.937,2803.917,2803.957,1783266934.131
1783266935,2803.944,2803.925,2803.964,1783266935.123
1783266936,2803.956,2803.937,2803.976,1783266936.145
1783266937,2803.968,2803.948,2803.987,1783266937.112
1783266938,2803.972,2803.952,2803.991,1783266938.207
1783266939,2803.973,2803.954,2803.993,1783266939.118
1783266940,2803.976,2803.957,2803.996,1783266940.162
1783266941,2803.983,2803.963,2804.002,1783266941.121
1783266942,2803.993,2803.974,2804.013,1783266942.136
1783266943,2804.004,2803.984,2804.024,1783266943.123
1783266944,2804.01,2803.99,2804.029,1783266944.143
1783266945,2804.02,2804,2804.04,1783266945.121
1783266946,2804.027,2804.007,2804.046,1783266946.157
1783266947,2804.027,2804.008,2804.047,1783266947.112
1783266948,2804.034,2804.014,2804.053,1783266948.164
1783266949,2804.038,2804.018,2804.058,1783266949.152
